Date,Open,High,Low,Close,Volume
2024-11-26 22:00:00,1.04789,1.04848,1.04789,1.04848,0
2024-11-26 22:05:00,1.0486,1.0486,1.04851,1.04854,0
2024-11-26 22:10:00,1.04856,1.04864,1.04847,1.04857,0
2024-11-26 22:15:00,1.04856,1.04868,1.0485,1.04855,0
2024-11-26 22:20:00,1.04856,1.04864,1.04852,1.0486,0
2024-11-26 22:25:00,1.04862,1.04865,1.04858,1.04863,0
2024-11-26 22:30:00,1.04859,1.04862,1.04856,1.04857,0
2024-11-26 22:35:00,1.04857,1.04863,1.04856,1.04856,0
2024-11-26 22:40:00,1.04859,1.04866,1.04856,1.04861,0
2024-11-26 22:45:00,1.04859,1.04867,1.04839,1.04867,0
2024-11-26 22:50:00,1.04866,1.04876,1.04864,1.04868,0
2024-11-26 22:55:00,1.04871,1.04874,1.04857,1.04866,0
2024-11-26 23:00:00,1.04872,1.04918,1.04872,1.04892,0
2024-11-26 23:05:00,1.04886,1.04906,1.04886,1.04896,0
2024-11-26 23:10:00,1.04899,1.04912,1.04896,1.04905,0
2024-11-26 23:15:00,1.04905,1.04907,1.0488,1.04886,0
2024-11-26 23:20:00,1.04882,1.04889,1.04871,1.0488,0
2024-11-26 23:25:00,1.04879,1.04884,1.04861,1.04862,0
2024-11-26 23:30:00,1.04864,1.04897,1.04862,1.04897,0
2024-11-26 23:35:00,1.04893,1.049,1.04885,1.04886,0
2024-11-26 23:40:00,1.04885,1.04901,1.04885,1.049,0
2024-11-26 23:45:00,1.049,1.04919,1.04894,1.04913,0
2024-11-26 23:50:00,1.0491,1.04914,1.04894,1.04902,0
2024-11-26 23:55:00,1.049,1.04919,1.04898,1.04919,0
2024-11-27 00:00:00,1.04914,1.04955,1.04914,1.04948,0
2024-11-27 00:05:00,1.04946,1.04966,1.04926,1.04926,0
2024-11-27 00:10:00,1.04923,1.04951,1.04914,1.04941,0
2024-11-27 00:15:00,1.0494,1.04955,1.04935,1.04952,0
2024-11-27 00:20:00,1.04949,1.04962,1.04935,1.04955,0
2024-11-27 00:25:00,1.0495,1.04953,1.04919,1.04926,0
2024-11-27 00:30:00,1.04924,1.04945,1.04913,1.04939,0
2024-11-27 00:35:00,1.04934,1.04942,1.04894,1.04895,0
2024-11-27 00:40:00,1.04897,1.04921,1.04894,1.04909,0
2024-11-27 00:45:00,1.04909,1.04935,1.04906,1.04928,0
2024-11-27 00:50:00,1.04927,1.04932,1.04892,1.04903,0
2024-11-27 00:55:00,1.049,1.04935,1.04887,1.04895,0
2024-11-27 01:00:00,1.04892,1.04918,1.04869,1.04883,0
2024-11-27 01:05:00,1.04882,1.04892,1.04861,1.04869,0
2024-11-27 01:10:00,1.04874,1.04902,1.0486,1.04868,0
2024-11-27 01:15:00,1.04869,1.04917,1.0486,1.04903,0
2024-11-27 01:20:00,1.04905,1.04929,1.04899,1.04919,0
2024-11-27 01:25:00,1.04916,1.04922,1.04871,1.04877,0
2024-11-27 01:30:00,1.04868,1.04897,1.04867,1.04878,0
2024-11-27 01:35:00,1.04881,1.04901,1.04864,1.04872,0
2024-11-27 01:40:00,1.04875,1.04881,1.04853,1.04876,0
2024-11-27 01:45:00,1.04877,1.04886,1.04846,1.04864,0
2024-11-27 01:50:00,1.04861,1.04899,1.04859,1.04894,0
2024-11-27 01:55:00,1.04896,1.04899,1.04861,1.04869,0
2024-11-27 02:00:00,1.04866,1.04882,1.04847,1.04847,0
2024-11-27 02:05:00,1.04853,1.0486,1.04829,1.04836,0
2024-11-27 02:10:00,1.04841,1.04858,1.04837,1.04848,0
2024-11-27 02:15:00,1.04851,1.04861,1.04836,1.04856,0
2024-11-27 02:20:00,1.04857,1.0486,1.04826,1.04841,0
2024-11-27 02:25:00,1.04838,1.04848,1.04827,1.04845,0
2024-11-27 02:30:00,1.04843,1.04861,1.04834,1.04844,0
2024-11-27 02:35:00,1.04842,1.04843,1.04813,1.04813,0
2024-11-27 02:40:00,1.04816,1.04845,1.04814,1.04844,0
2024-11-27 02:45:00,1.04841,1.04867,1.04841,1.04851,0
2024-11-27 02:50:00,1.04852,1.0487,1.04848,1.0486,0
2024-11-27 02:55:00,1.04858,1.04868,1.0485,1.04857,0
2024-11-27 03:00:00,1.04858,1.04859,1.04837,1.04852,0
2024-11-27 03:05:00,1.04854,1.04856,1.0481,1.04813,0
2024-11-27 03:10:00,1.04812,1.04816,1.04774,1.04798,0
2024-11-27 03:15:00,1.04799,1.04801,1.04784,1.04787,0
2024-11-27 03:20:00,1.04788,1.04795,1.04777,1.04795,0
2024-11-27 03:25:00,1.04801,1.04815,1.04791,1.04811,0
2024-11-27 03:30:00,1.04806,1.04838,1.04803,1.04837,0
2024-11-27 03:35:00,1.04839,1.04842,1.04817,1.0482,0
2024-11-27 03:40:00,1.04825,1.04832,1.0481,1.04831,0
2024-11-27 03:45:00,1.04828,1.04853,1.04828,1.0485,0
2024-11-27 03:50:00,1.0484,1.04841,1.04809,1.04828,0
2024-11-27 03:55:00,1.04826,1.04832,1.04816,1.04828,0
2024-11-27 04:00:00,1.04831,1.0484,1.04817,1.04833,0
2024-11-27 04:05:00,1.04831,1.04841,1.04826,1.0483,0
2024-11-27 04:10:00,1.04827,1.0484,1.04826,1.04832,0
2024-11-27 04:15:00,1.04827,1.04832,1.04812,1.04815,0
2024-11-27 04:20:00,1.0482,1.04821,1.04797,1.04797,0
2024-11-27 04:25:00,1.048,1.04802,1.04788,1.0479,0
2024-11-27 04:30:00,1.04787,1.04795,1.04777,1.04777,0
2024-11-27 04:35:00,1.04777,1.0479,1.04772,1.04786,0
2024-11-27 04:40:00,1.04791,1.0481,1.04788,1.0481,0
2024-11-27 04:45:00,1.04809,1.04817,1.04806,1.0481,0
