Date,Open,High,Low,Close,Volume
2024-12-12 02:44:00,1.05036,1.05039,1.05033,1.05033,9
2024-12-12 02:45:00,1.05035,1.05035,1.05028,1.05032,7
2024-12-12 02:46:00,1.0504,1.05042,1.05039,1.0504,5
2024-12-12 02:47:00,1.0504,1.0504,1.05039,1.0504,7
2024-12-12 02:48:00,1.05039,1.05042,1.05039,1.0504,11
2024-12-12 02:49:00,1.05049,1.05049,1.05047,1.05049,9
2024-12-12 02:50:00,1.05048,1.05053,1.05047,1.05053,11
2024-12-12 02:51:00,1.05051,1.05053,1.0505,1.05051,11
2024-12-12 02:52:00,1.05046,1.05053,1.05045,1.0505,14
2024-12-12 02:53:00,1.05052,1.05059,1.05052,1.05059,10
2024-12-12 02:54:00,1.05052,1.05054,1.05035,1.05037,17
2024-12-12 02:55:00,1.05025,1.05042,1.05025,1.05039,15
2024-12-12 02:56:00,1.05035,1.05041,1.05032,1.05041,12
2024-12-12 02:57:00,1.05037,1.05043,1.05035,1.05042,9
2024-12-12 02:58:00,1.05042,1.05042,1.05038,1.0504,9
2024-12-12 02:59:00,1.05043,1.05053,1.05041,1.05049,17
2024-12-12 03:00:00,1.05056,1.05067,1.05056,1.05067,12
2024-12-12 03:01:00,1.05064,1.05069,1.0506199999999999,1.0506199999999999,13
2024-12-12 03:02:00,1.0506,1.05064,1.05056,1.05058,12
2024-12-12 03:03:00,1.05056,1.05058,1.05056,1.05056,9
2024-12-12 03:04:00,1.05066,1.05068,1.05065,1.05068,10
