Date,Open,High,Low,Close,Volume
2024-12-05 00:00:00,1.05051,1.05097,1.05051,1.05084,9
2024-12-05 00:01:00,1.05079,1.05096,1.05055,1.05057,16
2024-12-05 00:02:00,1.05057,1.05092,1.05054,1.0509,5
2024-12-05 00:03:00,1.0509,1.05106,1.0508,1.05106,14
2024-12-05 00:04:00,1.05106,1.05109,1.05068,1.05089,8
2024-12-05 00:05:00,1.05091,1.05096,1.0509,1.05095,7
2024-12-05 00:06:00,1.05097,1.05107,1.05097,1.05097,3
2024-12-05 00:07:00,1.05097,1.0512,1.05097,1.05097,7
2024-12-05 00:08:00,1.051,1.051,1.05084,1.05095,22
2024-12-05 00:09:00,1.05095,1.05095,1.05083,1.05083,10
2024-12-05 00:10:00,1.05083,1.05097,1.05082,1.05086,23
2024-12-05 00:11:00,1.05087,1.05089,1.05083,1.05089,8
2024-12-05 00:12:00,1.05089,1.05089,1.05089,1.05089,1
2024-12-05 00:13:00,1.05084,1.05084,1.05081,1.05081,3
2024-12-05 00:14:00,1.05083,1.0509,1.05078,1.05084,8
2024-12-05 00:15:00,1.05095,1.05095,1.05095,1.05095,1
2024-12-05 00:16:00,1.05095,1.05101,1.05095,1.05101,3
2024-12-05 00:17:00,1.05101,1.05105,1.05101,1.05103,4
2024-12-05 00:18:00,1.05103,1.05103,1.05097,1.05098,4
2024-12-05 00:19:00,1.05098,1.05102,1.05098,1.05102,5
2024-12-05 00:20:00,1.05104,1.05105,1.05104,1.05105,2
2024-12-05 00:21:00,1.05105,1.05107,1.05105,1.05107,3
2024-12-05 00:22:00,1.05107,1.05107,1.05089,1.05107,4
2024-12-05 00:23:00,1.0509,1.05108,1.0509,1.05106,4
2024-12-05 00:24:00,1.05089,1.0511,1.05089,1.0511,8
2024-12-05 00:25:00,1.0511,1.0511,1.0511,1.0511,1
2024-12-05 00:26:00,1.05094,1.0511,1.05094,1.05098,5
2024-12-05 00:27:00,1.05098,1.0511,1.05098,1.0511,4
2024-12-05 00:28:00,1.0511,1.05111,1.0511,1.05111,2
2024-12-05 00:29:00,1.05111,1.05111,1.05108,1.0511,4
2024-12-05 00:30:00,1.05109,1.0511,1.05102,1.0511,4
2024-12-05 00:31:00,1.05109,1.0511,1.05109,1.0511,2
2024-12-05 00:32:00,1.0511,1.05111,1.05102,1.05111,4
2024-12-05 00:33:00,1.0511,1.05111,1.0511,1.05111,2
2024-12-05 00:34:00,1.05111,1.05111,1.05104,1.05111,3
2024-12-05 00:35:00,1.05111,1.05111,1.05109,1.0511,4
2024-12-05 00:36:00,1.0511,1.05112,1.0511,1.05112,4
2024-12-05 00:37:00,1.05112,1.05112,1.0511,1.05112,3
2024-12-05 00:38:00,1.05107,1.05113,1.05107,1.05112,6
2024-12-05 00:39:00,1.05112,1.05112,1.05112,1.05112,1
2024-12-05 00:40:00,1.05112,1.05113,1.05109,1.05113,4
2024-12-05 00:41:00,1.05113,1.05114,1.05113,1.05114,4
2024-12-05 00:42:00,1.05114,1.05115,1.05114,1.05114,3
2024-12-05 00:43:00,1.0511,1.05114,1.0511,1.05112,3
2024-12-05 00:44:00,1.05112,1.05114,1.05112,1.05113,3
2024-12-05 00:45:00,1.0511,1.05113,1.0511,1.05112,3
2024-12-05 00:46:00,1.05112,1.05116,1.05112,1.05115,6
2024-12-05 00:47:00,1.05115,1.05115,1.05114,1.05114,2
2024-12-05 00:48:00,1.05116,1.05116,1.05114,1.05115,3
2024-12-05 00:49:00,1.05115,1.05117,1.05114,1.05114,4
2024-12-05 00:50:00,1.05112,1.05114,1.05112,1.05113,3
2024-12-05 00:51:00,1.05114,1.05115,1.05113,1.05113,3
2024-12-05 00:52:00,1.05113,1.05115,1.05113,1.05115,3
2024-12-05 00:53:00,1.05115,1.05116,1.05115,1.05116,2
2024-12-05 00:54:00,1.05113,1.05116,1.05113,1.05115,5
