Date,Open,High,Low,Close,Volume
2024-12-03 09:35:00,1.05202,1.05219,1.05178,1.05185,0
2024-12-03 09:40:00,1.05184,1.052,1.05166,1.05183,0
2024-12-03 09:45:00,1.05185,1.05222,1.05163,1.05202,0
2024-12-03 09:50:00,1.052,1.05216,1.05179,1.052,0
2024-12-03 09:55:00,1.05195,1.05218,1.05187,1.05205,0
2024-12-03 10:00:00,1.05205,1.0522,1.05182,1.05192,0
2024-12-03 10:05:00,1.05191,1.05243,1.05174,1.0524,0
2024-12-03 10:10:00,1.05236,1.05261,1.05226,1.05252,0
2024-12-03 10:15:00,1.05251,1.05272,1.05247,1.05252,0
2024-12-03 10:20:00,1.05253,1.05263,1.05235,1.05259,0
2024-12-03 10:30:00,1.05273,1.05275,1.05246,1.05254,0
2024-12-03 10:35:00,1.05252,1.05273,1.05249,1.05259,0
2024-12-03 10:40:00,1.05263,1.053,1.05247,1.05255,0
2024-12-03 10:45:00,1.05252,1.05252,1.05195,1.05199,0
2024-12-03 10:50:00,1.05208,1.05223,1.0518,1.05183,0
2024-12-03 10:55:00,1.05182,1.05193,1.05119,1.05149,0
2024-12-03 11:00:00,1.05143,1.05181,1.05139,1.05169,0
2024-12-03 11:05:00,1.05171,1.052,1.05153,1.05189,0
2024-12-03 11:10:00,1.05196,1.05206,1.05175,1.05183,0
2024-12-03 11:15:00,1.05179,1.05235,1.05166,1.0523,0
2024-12-03 11:20:00,1.05237,1.05246,1.05219,1.0524,0
2024-12-03 11:25:00,1.05238,1.05257,1.052,1.05219,0
2024-12-03 11:30:00,1.05216,1.05228,1.05185,1.05185,0
2024-12-03 11:35:00,1.05182,1.05237,1.05176,1.05225,0
2024-12-03 11:40:00,1.05224,1.0524,1.05204,1.05213,0
2024-12-03 11:45:00,1.05213,1.05217,1.05176,1.05203,0
2024-12-03 11:50:00,1.05197,1.05244,1.05197,1.05238,0
2024-12-03 11:55:00,1.0524,1.05275,1.05225,1.05226,0
2024-12-03 12:00:00,1.05227,1.0524,1.05212,1.05231,0
2024-12-03 12:05:00,1.05234,1.05248,1.05202,1.05207,0
2024-12-03 12:10:00,1.05205,1.05213,1.05178,1.05197,0
2024-12-03 12:15:00,1.05196,1.05196,1.0514,1.05158,0
2024-12-03 12:20:00,1.05155,1.05159,1.05129,1.05139,0
2024-12-03 12:25:00,1.05138,1.05145,1.051,1.05101,0
