Date,Open,High,Low,Close,Volume
2024-11-24 22:00:00,1.04784,1.0482,1.04723,1.04753,0
2024-11-24 22:05:00,1.04746,1.04756,1.04707,1.04711,0
2024-11-24 22:10:00,1.04706,1.04728,1.04695,1.04721,0
2024-11-24 22:15:00,1.0473,1.0473,1.04631,1.04652,0
2024-11-24 22:20:00,1.04639,1.04668,1.04614,1.04617,0
2024-11-24 22:25:00,1.04617,1.04682,1.04617,1.04655,0
2024-11-24 22:30:00,1.04658,1.04692,1.04652,1.0469,0
2024-11-24 22:35:00,1.04697,1.04787,1.04697,1.04776,0
2024-11-24 22:40:00,1.04779,1.04807,1.04723,1.04785,0
2024-11-24 22:45:00,1.04784,1.048,1.04742,1.04756,0
2024-11-24 22:50:00,1.04756,1.04765,1.04724,1.04743,0
2024-11-24 22:55:00,1.04744,1.04811,1.04744,1.0481,0
2024-11-24 23:00:00,1.04808,1.04829,1.04677,1.04809,0
2024-11-24 23:05:00,1.04801,1.0482,1.04716,1.0475,0
2024-11-24 23:10:00,1.04746,1.0485,1.04744,1.04834,0
2024-11-24 23:15:00,1.04839,1.04901,1.04817,1.04864,0
2024-11-24 23:20:00,1.04861,1.04901,1.04859,1.0489,0
2024-11-24 23:25:00,1.04891,1.0501,1.04873,1.04985,0
2024-11-24 23:30:00,1.04983,1.05008,1.04906,1.04908,0
2024-11-24 23:35:00,1.04913,1.04913,1.04838,1.04858,0
2024-11-24 23:40:00,1.0486,1.04892,1.04802,1.04817,0
2024-11-24 23:45:00,1.04806,1.04814,1.04765,1.04783,0
2024-11-24 23:50:00,1.04784,1.04802,1.04766,1.04779,0
2024-11-24 23:55:00,1.04778,1.04804,1.04768,1.04794,0
2024-11-25 00:00:00,1.04795,1.04802,1.04764,1.04764,0
2024-11-25 00:05:00,1.04758,1.04801,1.04738,1.04743,0
2024-11-25 00:10:00,1.04745,1.04798,1.04736,1.04794,0
2024-11-25 00:15:00,1.04793,1.0485,1.04786,1.04827,0
2024-11-25 00:20:00,1.04826,1.04829,1.0479,1.04809,0
