Date,Open,High,Low,Close,Volume
2024-12-09 23:51:00,1.05519,1.05524,1.05519,1.05523,9
2024-12-09 23:52:00,1.05525,1.05526,1.05524,1.05526,3
2024-12-09 23:53:00,1.05525,1.05528,1.05525,1.05528,5
2024-12-09 23:54:00,1.05532,1.05538,1.05532,1.05538,4
2024-12-09 23:56:00,1.05529,1.05532,1.05529,1.05532,7
2024-12-09 23:57:00,1.05529,1.0553,1.05527,1.05527,6
2024-12-09 23:58:00,1.05525,1.05527,1.05525,1.05527,4
2024-12-09 23:59:00,1.0553,1.0553,1.0553,1.0553,1
2024-12-10 00:00:00,1.0551,1.0551,1.0551,1.0551,1
2024-12-10 00:01:00,1.05536,1.05539,1.05536,1.05536,3
2024-12-10 00:02:00,1.05521,1.05522,1.05521,1.05522,2
2024-12-10 00:03:00,1.05523,1.05524,1.055,1.05501,5
2024-12-10 00:04:00,1.05506,1.05506,1.05501,1.05501,2
2024-12-10 00:05:00,1.05522,1.05522,1.05522,1.05522,1
2024-12-10 00:06:00,1.05526,1.05543,1.05523,1.05543,3
2024-12-10 00:07:00,1.05522,1.05542,1.05522,1.05542,4
2024-12-10 00:09:00,1.05514,1.05522,1.05514,1.05519,3
2024-12-10 00:10:00,1.05516,1.05518,1.05513,1.05513,3
2024-12-10 00:11:00,1.05488,1.05489,1.05488,1.05489,10
2024-12-10 00:12:00,1.05489,1.05489,1.05488,1.05489,3
2024-12-10 00:13:00,1.05489,1.05489,1.05489,1.05489,1
2024-12-10 00:14:00,1.05489,1.05489,1.05489,1.05489,1
2024-12-10 00:16:00,1.05504,1.05522,1.05504,1.05522,3
2024-12-10 00:17:00,1.05511,1.05522,1.05511,1.05522,2
2024-12-10 00:18:00,1.05521,1.05521,1.05521,1.05521,1
2024-12-10 00:19:00,1.05505,1.05505,1.05505,1.05505,1
2024-12-10 00:20:00,1.05509,1.05521,1.05509,1.05521,2
2024-12-10 00:21:00,1.05489,1.05498,1.05489,1.05498,2
2024-12-10 00:22:00,1.05493,1.05498,1.05493,1.05498,2
2024-12-10 00:23:00,1.05498,1.05498,1.05494,1.05494,2
2024-12-10 00:24:00,1.05495,1.05519,1.05495,1.05519,3
2024-12-10 00:25:00,1.05494,1.05519,1.05494,1.05519,2
2024-12-10 00:26:00,1.05519,1.05519,1.05519,1.05519,1
2024-12-10 00:27:00,1.05519,1.05519,1.05519,1.05519,1
2024-12-10 00:28:00,1.05526,1.05526,1.05526,1.05526,1
2024-12-10 00:29:00,1.05526,1.05526,1.05526,1.05526,1
2024-12-10 00:30:00,1.05526,1.05528,1.05526,1.05528,2
2024-12-10 00:31:00,1.05527,1.05529,1.05526,1.05526,3
2024-12-10 00:32:00,1.05538,1.05538,1.05538,1.05538,1
