Date,Open,High,Low,Close,Volume
2024-12-06 04:16:00,1.05761,1.05767,1.0576,1.05761,0
2024-12-06 04:17:00,1.05759,1.0576,1.05751,1.05757,0
2024-12-06 04:18:00,1.05755,1.05756,1.05747,1.0575,0
2024-12-06 04:19:00,1.05747,1.05751,1.05741,1.05745,0
2024-12-06 04:20:00,1.05747,1.05752,1.05739,1.05748,0
2024-12-06 04:21:00,1.05748,1.05751,1.05745,1.05747,0
2024-12-06 04:22:00,1.0575,1.05752,1.05745,1.0575,0
2024-12-06 04:23:00,1.0575,1.05752,1.05743,1.05743,0
2024-12-06 04:24:00,1.05751,1.05752,1.05744,1.05752,0
2024-12-06 04:25:00,1.05751,1.05752,1.05744,1.05746,0
2024-12-06 04:26:00,1.05744,1.05748,1.05742,1.05744,0
2024-12-06 04:27:00,1.05747,1.05752,1.05743,1.05747,0
2024-12-06 04:28:00,1.05743,1.05753,1.05742,1.05753,0
2024-12-06 04:29:00,1.05753,1.05753,1.05743,1.05743,0
2024-12-06 04:30:00,1.05747,1.05747,1.0574,1.0574,0
2024-12-06 04:31:00,1.05742,1.05742,1.05724,1.0573,0
2024-12-06 04:32:00,1.0573,1.05733,1.05725,1.05733,0
2024-12-06 04:33:00,1.05732,1.05743,1.05732,1.0574,0
2024-12-06 04:34:00,1.05739,1.05743,1.05732,1.05735,0
2024-12-06 04:35:00,1.05738,1.05742,1.05732,1.05741,0
2024-12-06 04:36:00,1.05744,1.05744,1.05738,1.0574,0
2024-12-06 04:37:00,1.05741,1.05743,1.05736,1.05738,0
2024-12-06 04:38:00,1.05736,1.05747,1.05735,1.05744,0
2024-12-06 04:39:00,1.05743,1.05746,1.05739,1.05741,0
2024-12-06 04:40:00,1.05741,1.05748,1.05741,1.05741,0
2024-12-06 04:41:00,1.05738,1.05749,1.05732,1.05746,0
2024-12-06 04:42:00,1.05746,1.0575,1.05743,1.05746,0
2024-12-06 04:43:00,1.05747,1.05755,1.05745,1.05749,0
2024-12-06 04:44:00,1.05751,1.05754,1.05747,1.05754,0
2024-12-06 04:45:00,1.05753,1.05753,1.05733,1.05735,0
2024-12-06 04:46:00,1.05735,1.05741,1.05734,1.05737,0
2024-12-06 04:47:00,1.05744,1.05746,1.05735,1.05746,0
2024-12-06 04:48:00,1.05747,1.05747,1.05742,1.05747,0
2024-12-06 04:49:00,1.05742,1.05748,1.05742,1.05742,0
2024-12-06 04:50:00,1.05743,1.05743,1.05738,1.0574,0
2024-12-06 04:51:00,1.05737,1.05747,1.05737,1.05747,0
2024-12-06 04:52:00,1.05744,1.05755,1.05744,1.0575,0
2024-12-06 04:53:00,1.05752,1.05753,1.05744,1.0575,0
2024-12-06 04:54:00,1.05747,1.05749,1.05738,1.05739,0
2024-12-06 04:55:00,1.05741,1.05744,1.05738,1.05738,0
2024-12-06 04:56:00,1.05738,1.05745,1.05738,1.05742,0
2024-12-06 04:57:00,1.05742,1.05751,1.0574,1.05749,0
2024-12-06 04:58:00,1.0575,1.05755,1.05746,1.05755,0
2024-12-06 04:59:00,1.05756,1.05756,1.0575,1.05753,0
2024-12-06 05:00:00,1.05754,1.05755,1.0575,1.05755,0
2024-12-06 05:01:00,1.05751,1.05751,1.05745,1.05746,0
2024-12-06 05:02:00,1.05743,1.05744,1.05734,1.05739,0
2024-12-06 05:03:00,1.05737,1.05752,1.05737,1.05747,0
2024-12-06 05:04:00,1.05746,1.05751,1.05746,1.05749,0
2024-12-06 05:05:00,1.05749,1.05753,1.05747,1.05748,0
2024-12-06 05:06:00,1.05748,1.05752,1.05747,1.05749,0
2024-12-06 05:07:00,1.05751,1.05752,1.05743,1.05743,0
2024-12-06 05:08:00,1.05742,1.05742,1.05707,1.05709,0
2024-12-06 05:09:00,1.05708,1.05712,1.05687,1.05701,0
2024-12-06 05:10:00,1.05705,1.05712,1.057,1.05709,0
2024-12-06 05:11:00,1.0571,1.05715,1.05707,1.05712,0
2024-12-06 05:12:00,1.05712,1.05722,1.05712,1.05717,0
2024-12-06 05:13:00,1.0572,1.05724,1.05714,1.05715,0
2024-12-06 05:14:00,1.0571,1.05717,1.05705,1.05709,0
2024-12-06 05:15:00,1.05708,1.05716,1.05708,1.05708,0
2024-12-06 05:16:00,1.05709,1.05716,1.05707,1.05714,0
2024-12-06 05:17:00,1.05717,1.05717,1.05701,1.0571,0
2024-12-06 05:18:00,1.05708,1.05716,1.05706,1.05716,0
2024-12-06 05:19:00,1.05717,1.05722,1.05715,1.05717,0
2024-12-06 05:20:00,1.05719,1.0572,1.05708,1.05714,0
2024-12-06 05:21:00,1.05714,1.05717,1.05711,1.05715,0
2024-12-06 05:22:00,1.05711,1.05723,1.05711,1.05721,0
2024-12-06 05:23:00,1.05718,1.05724,1.05714,1.05718,0
2024-12-06 05:24:00,1.05716,1.05724,1.05714,1.05724,0
2024-12-06 05:25:00,1.05719,1.05727,1.05719,1.05724,0
2024-12-06 05:26:00,1.05721,1.05732,1.05721,1.05729,0
2024-12-06 05:27:00,1.05724,1.05724,1.05718,1.0572,0
2024-12-06 05:28:00,1.05723,1.05725,1.05715,1.05722,0
2024-12-06 05:29:00,1.05725,1.05726,1.05718,1.05718,0
2024-12-06 05:30:00,1.05722,1.05736,1.05722,1.05736,0
2024-12-06 05:31:00,1.05732,1.05737,1.0572,1.05722,0
2024-12-06 05:32:00,1.05726,1.05729,1.05719,1.05728,0
2024-12-06 05:33:00,1.0573,1.05734,1.05727,1.05728,0
2024-12-06 05:34:00,1.05734,1.05734,1.05723,1.05729,0
2024-12-06 05:35:00,1.0573,1.0573,1.05721,1.05722,0
2024-12-06 05:36:00,1.05726,1.0573,1.05719,1.05724,0
2024-12-06 05:37:00,1.05728,1.05729,1.0571,1.05716,0
2024-12-06 05:38:00,1.0572,1.05724,1.05717,1.05717,0
2024-12-06 05:39:00,1.05719,1.05725,1.05715,1.0572,0
2024-12-06 05:40:00,1.0572,1.05734,1.0572,1.05729,0
2024-12-06 05:41:00,1.05729,1.05734,1.05727,1.05732,0
2024-12-06 05:42:00,1.05733,1.05738,1.05729,1.05735,0
2024-12-06 05:43:00,1.05734,1.05741,1.05728,1.05728,0
2024-12-06 05:44:00,1.05729,1.05734,1.05717,1.05718,0
2024-12-06 05:45:00,1.05721,1.05724,1.05712,1.0572,0
2024-12-06 05:46:00,1.05724,1.05726,1.05717,1.05717,0
2024-12-06 05:47:00,1.05714,1.0572,1.0571,1.05715,0
2024-12-06 05:48:00,1.0572,1.0572,1.05711,1.05719,0
2024-12-06 05:49:00,1.05718,1.0572,1.05712,1.05719,0
2024-12-06 05:50:00,1.05719,1.0572,1.0571,1.05711,0
2024-12-06 05:51:00,1.05715,1.05739,1.05712,1.05736,0
2024-12-06 05:52:00,1.0573,1.05741,1.0573,1.05733,0
2024-12-06 05:53:00,1.05735,1.05736,1.05727,1.05732,0
2024-12-06 05:54:00,1.05736,1.05742,1.05732,1.05737,0
2024-12-06 05:55:00,1.05734,1.05737,1.0573,1.05732,0
2024-12-06 05:56:00,1.0573,1.05733,1.05722,1.05724,0
2024-12-06 05:57:00,1.05726,1.05728,1.05718,1.05718,0
2024-12-06 05:58:00,1.05723,1.05726,1.0572,1.05721,0
2024-12-06 05:59:00,1.05719,1.05726,1.05715,1.05721,0
2024-12-06 06:00:00,1.05722,1.05722,1.05713,1.05713,0
2024-12-06 06:01:00,1.05715,1.05727,1.05715,1.05727,0
2024-12-06 06:02:00,1.05725,1.05726,1.05718,1.05721,0
2024-12-06 06:03:00,1.05719,1.05726,1.05715,1.05721,0
2024-12-06 06:04:00,1.05719,1.05732,1.05719,1.05729,0
2024-12-06 06:05:00,1.05723,1.05723,1.05709,1.05709,0
2024-12-06 06:06:00,1.05711,1.05711,1.05691,1.05695,0
2024-12-06 06:07:00,1.05695,1.05714,1.05692,1.05714,0
2024-12-06 06:08:00,1.05719,1.05719,1.0571,1.05713,0
2024-12-06 06:09:00,1.05717,1.05724,1.05713,1.05713,0
