Date,Open,High,Low,Close,Volume
2024-12-02 00:00:00,1.057,1.05719,1.05544,1.05671,215
2024-12-02 00:30:00,1.05671,1.05692,1.05609,1.05622,337
2024-12-02 01:00:00,1.05621,1.05666,1.05335,1.05339,911
2024-12-02 01:30:00,1.05339,1.05458,1.05336,1.05438,728
2024-12-02 02:00:00,1.05438,1.05461,1.05331,1.05408,901
2024-12-02 02:30:00,1.05408,1.05429,1.05312,1.0536,931
2024-12-02 03:00:00,1.05361,1.0539,1.05279,1.05299,1058
2024-12-02 03:30:00,1.053,1.05355,1.05291,1.05304,955
2024-12-02 04:00:00,1.05304,1.05319,1.05199,1.05242,1078
2024-12-02 04:30:00,1.05243,1.05279,1.05238,1.05252,730
2024-12-02 05:00:00,1.05253,1.05268,1.052,1.05232,705
2024-12-02 05:30:00,1.05231,1.05261,1.05214,1.05234,586
2024-12-02 06:00:00,1.05234,1.0529,1.05219,1.05269,522
2024-12-02 06:30:00,1.05273,1.05284,1.05189,1.05233,536
2024-12-02 07:00:00,1.05232,1.0524,1.05151,1.05218,733
2024-12-02 07:30:00,1.05223,1.05281,1.05208,1.0522,738
2024-12-02 08:00:00,1.05218,1.05275,1.05213,1.05253,851
2024-12-02 08:30:00,1.05253,1.05361,1.05234,1.05328,1053
2024-12-02 09:00:00,1.05331,1.05371,1.0507,1.05199,1631
2024-12-02 09:30:00,1.05199,1.05199,1.05018,1.05027,1648
2024-12-02 10:00:00,1.05027,1.05122,1.04959,1.05058,1644
2024-12-02 10:30:00,1.05051,1.05065,1.04967,1.0502,1556
2024-12-02 11:00:00,1.0502,1.05182,1.0502,1.05126,1455
2024-12-02 11:30:00,1.05117,1.0519,1.0508,1.05134,1084
2024-12-02 12:00:00,1.05131,1.05189,1.05062,1.0514,1398
2024-12-02 12:30:00,1.0514,1.05238,1.05084,1.05216,1160
2024-12-02 13:00:00,1.05214,1.05273,1.05197,1.05264,1060
2024-12-02 13:30:00,1.05264,1.05286,1.05205,1.05229,994
2024-12-02 14:00:00,1.05228,1.05381,1.05171,1.05194,1290
2024-12-02 14:30:00,1.05196,1.05222,1.04949,1.05008,1451
2024-12-02 15:00:00,1.05006,1.05142,1.05004,1.05097,1375
2024-12-02 15:30:00,1.05097,1.05105,1.04961,1.05055,1721
2024-12-02 16:00:00,1.05065,1.05146,1.04906,1.04937,1651
2024-12-02 16:30:00,1.04938,1.04955,1.0472,1.0473,1956
2024-12-02 17:00:00,1.04709,1.04808,1.04617,1.04667,2170
2024-12-02 17:30:00,1.04664,1.04736,1.0462,1.04689,1888
2024-12-02 18:00:00,1.04694,1.04975,1.04606,1.04911,1989
2024-12-02 18:30:00,1.04907,1.04907,1.04799,1.04835,1628
2024-12-02 19:00:00,1.04835,1.04987,1.048,1.04931,1232
2024-12-02 19:30:00,1.04931,1.04953,1.04824,1.04874,989
2024-12-02 20:00:00,1.04873,1.04929,1.04856,1.04905,914
2024-12-02 20:30:00,1.04905,1.04912,1.04845,1.04897,728
2024-12-02 21:00:00,1.04895,1.04942,1.04872,1.04918,836
2024-12-02 21:30:00,1.04919,1.04932,1.04882,1.04902,679
