Date,Open,High,Low,Close,Volume
2024-11-27 12:36:00,1.05322,1.05323,1.05302,1.05305,0
2024-11-27 12:37:00,1.05302,1.0531,1.05284,1.0529,0
2024-11-27 12:38:00,1.053,1.053,1.05287,1.05297,0
2024-11-27 12:39:00,1.05299,1.05316,1.05287,1.05306,0
2024-11-27 12:40:00,1.05308,1.05349,1.05306,1.05345,0
2024-11-27 12:41:00,1.0535,1.0537,1.05338,1.0537,0
2024-11-27 12:42:00,1.05369,1.05378,1.05351,1.05351,0
2024-11-27 12:43:00,1.05347,1.05356,1.05331,1.05345,0
2024-11-27 12:44:00,1.05343,1.05359,1.0534,1.05359,0
2024-11-27 12:45:00,1.05354,1.05381,1.05347,1.0537,0
2024-11-27 12:46:00,1.05378,1.05379,1.05341,1.05341,0
2024-11-27 12:47:00,1.05346,1.05348,1.05318,1.05335,0
2024-11-27 12:48:00,1.05331,1.05345,1.05326,1.05339,0
2024-11-27 12:49:00,1.05332,1.05332,1.05316,1.05323,0
2024-11-27 12:50:00,1.05325,1.05336,1.05323,1.0533,0
2024-11-27 12:51:00,1.05334,1.05341,1.05304,1.05307,0
2024-11-27 12:52:00,1.05308,1.05347,1.05308,1.05337,0
2024-11-27 12:53:00,1.05336,1.0534,1.05327,1.0534,0
2024-11-27 12:54:00,1.05339,1.0534,1.05323,1.05337,0
2024-11-27 12:55:00,1.05338,1.05338,1.05293,1.05293,0
2024-11-27 12:56:00,1.05291,1.05297,1.05276,1.05292,0
2024-11-27 12:57:00,1.05291,1.05299,1.05282,1.05292,0
2024-11-27 12:58:00,1.05286,1.05289,1.05259,1.05274,0
2024-11-27 12:59:00,1.05272,1.0528,1.05265,1.0528,0
2024-11-27 13:00:00,1.05283,1.05309,1.05269,1.05309,0
2024-11-27 13:01:00,1.05306,1.05317,1.05286,1.05298,0
2024-11-27 13:02:00,1.05298,1.0532,1.05294,1.05304,0
2024-11-27 13:03:00,1.05303,1.05303,1.05276,1.05284,0
2024-11-27 13:04:00,1.05285,1.05289,1.05269,1.05269,0
2024-11-27 13:05:00,1.0527,1.05303,1.0527,1.05295,0
2024-11-27 13:06:00,1.05299,1.05341,1.05297,1.05322,0
2024-11-27 13:07:00,1.05325,1.05345,1.05325,1.05336,0
2024-11-27 13:08:00,1.0534,1.05344,1.05318,1.05339,0
2024-11-27 13:09:00,1.05341,1.05344,1.05313,1.05313,0
2024-11-27 13:10:00,1.0531,1.05314,1.05299,1.05305,0
2024-11-27 13:11:00,1.05307,1.05317,1.05273,1.05286,0
2024-11-27 13:12:00,1.05284,1.05315,1.05284,1.05307,0
2024-11-27 13:13:00,1.0531,1.05337,1.05305,1.05316,0
2024-11-27 13:14:00,1.05313,1.05324,1.05307,1.05323,0
2024-11-27 13:15:00,1.05321,1.05326,1.05307,1.05313,0
2024-11-27 13:16:00,1.05315,1.05327,1.05295,1.05321,0
2024-11-27 13:17:00,1.05317,1.05326,1.05308,1.05313,0
2024-11-27 13:18:00,1.05312,1.05326,1.05311,1.05317,0
2024-11-27 13:19:00,1.05317,1.0534,1.05313,1.0534,0
2024-11-27 13:20:00,1.0534,1.05352,1.0533,1.05345,0
2024-11-27 13:21:00,1.05344,1.05357,1.05328,1.05334,0
2024-11-27 13:22:00,1.05338,1.0535,1.05332,1.05348,0
2024-11-27 13:23:00,1.05345,1.0535,1.0532,1.05335,0
2024-11-27 13:24:00,1.05324,1.05337,1.05313,1.05316,0
2024-11-27 13:25:00,1.05312,1.05351,1.05312,1.0533,0
2024-11-27 13:26:00,1.05332,1.05337,1.05322,1.05325,0
2024-11-27 13:27:00,1.05324,1.05335,1.05311,1.05326,0
2024-11-27 13:28:00,1.05327,1.05361,1.05316,1.05355,0
2024-11-27 13:29:00,1.0536,1.05366,1.05331,1.05342,0
2024-11-27 13:30:00,1.05334,1.05434,1.05328,1.05395,0
2024-11-27 13:31:00,1.05388,1.05411,1.05367,1.05395,0
2024-11-27 13:32:00,1.05401,1.05423,1.05382,1.0541,0
2024-11-27 13:33:00,1.05407,1.05441,1.05391,1.05393,0
2024-11-27 13:34:00,1.05404,1.05494,1.05397,1.05466,0
2024-11-27 13:35:00,1.0547,1.05499,1.05453,1.05499,0
2024-11-27 13:36:00,1.05494,1.05501,1.05459,1.05501,0
2024-11-27 13:37:00,1.055,1.05503,1.05443,1.05476,0
2024-11-27 13:38:00,1.0546,1.05498,1.05456,1.05498,0
2024-11-27 13:39:00,1.05501,1.05587,1.05489,1.05577,0
2024-11-27 13:40:00,1.05579,1.05598,1.05521,1.05543,0
